label_type,target_window,entry_basis,target_return_pct,theme_status_group,filter_metric,filter_rule,threshold,selected_stock_days,hit_stock_days,hit_rate_pct,group_base_stock_days,group_base_hit_days,group_base_hit_rate_pct,selected_unique_stocks,hit_unique_stocks,median_next_open_to_high_return_pct,avg_next_open_to_high_return_pct,avg_signal_close_to_next_open_gap_pct,top_final_status_counts,top_volume_attack_status_counts,sample_status
strict_no_lookahead_history,D+7,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,92,1,1.09,211,3,1.42,92,1,1.61,2.62,0.85,mainstream_follow_through=75; mainstream_leader=14; emerging_theme=3,unlabeled=52; overheated_volume_theme=24; watch_volume_theme=11; theme_status_missing=3; confirmed_volume_theme=2,ok
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,65,0,0.0,93,1,1.08,65,0,0.9,2.24,0.55,single_name_signal=65,theme_status_missing=63; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,62,0,0.0,93,1,1.08,62,0,0.75,2.24,0.57,single_name_signal=62,theme_status_missing=60; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,42,0,0.0,93,1,1.08,42,0,0.99,2.28,0.62,single_name_signal=42,theme_status_missing=40; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,41,0,0.0,93,1,1.08,41,0,0.85,2.61,0.63,single_name_signal=41,theme_status_missing=39; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,29,0,0.0,93,1,1.08,29,0,0.62,2.63,0.44,single_name_signal=29,theme_status_missing=28; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,22,0,0.0,93,1,1.08,22,0,1.8,2.6,1.19,single_name_signal=22,theme_status_missing=21; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,21,0,0.0,93,1,1.08,21,0,0.62,2.39,0.35,single_name_signal=21,theme_status_missing=20; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,14,0,0.0,93,1,1.08,14,0,0.61,2.37,-0.18,single_name_signal=14,theme_status_missing=14,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,7,0,0.0,93,1,1.08,7,0,3.93,3.25,0.33,single_name_signal=7,theme_status_missing=6; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,1,0,0.0,93,1,1.08,1,0,6.59,6.59,-2.22,single_name_signal=1,theme_status_missing=1,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,0,0,0.0,240,4,1.67,0,0,0.0,0.0,0.0,,,insufficient_history
strict_no_lookahead_history,D+7,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,0,0,0.0,211,3,1.42,0,0,0.0,0.0,0.0,,,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,1,1,100.0,240,4,1.67,1,1,12.87,12.87,-2.6,mainstream_overheated=1,overheated_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,3,1,33.33,211,3,1.42,3,1,4.2,5.97,-0.86,mainstream_follow_through=2; mainstream_leader=1,unlabeled=1; watch_volume_theme=1; overheated_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,14,2,14.29,211,3,1.42,14,2,5.13,5.54,-0.28,mainstream_follow_through=10; mainstream_leader=3; emerging_theme=1,unlabeled=11; watch_volume_theme=2; overheated_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,9,1,11.11,240,4,1.67,9,1,2.43,4.53,0.51,mainstream_overheated=9,overheated_volume_theme=5; unlabeled=4,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,32,2,6.25,211,3,1.42,32,2,2.76,3.98,0.41,mainstream_follow_through=21; mainstream_leader=9; emerging_theme=2,unlabeled=23; watch_volume_theme=5; overheated_volume_theme=3; confirmed_volume_theme=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,34,2,5.88,240,4,1.67,34,2,2.85,3.88,0.83,mainstream_overheated=34,unlabeled=19; overheated_volume_theme=15,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,54,3,5.56,240,4,1.67,54,3,3.48,4.26,0.68,mainstream_overheated=54,overheated_volume_theme=36; unlabeled=18,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,18,1,5.56,211,3,1.42,18,1,1.71,2.88,-0.14,mainstream_follow_through=12; mainstream_leader=4; emerging_theme=2,unlabeled=11; watch_volume_theme=3; overheated_volume_theme=3; confirmed_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,23,1,4.35,240,4,1.67,23,1,2.75,3.9,1.13,mainstream_overheated=23,overheated_volume_theme=19; unlabeled=4,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,23,1,4.35,240,4,1.67,23,1,2.72,4.21,0.49,mainstream_overheated=23,overheated_volume_theme=16; unlabeled=7,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,77,3,3.9,240,4,1.67,77,3,2.98,3.84,0.61,mainstream_overheated=77,overheated_volume_theme=51; unlabeled=26,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,52,2,3.85,240,4,1.67,52,2,2.8,3.77,1.08,mainstream_overheated=52,overheated_volume_theme=31; unlabeled=21,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,52,2,3.85,211,3,1.42,52,2,2.76,3.73,0.5,mainstream_follow_through=43; mainstream_leader=7; emerging_theme=2,unlabeled=43; overheated_volume_theme=4; watch_volume_theme=4; theme_status_missing=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,85,3,3.53,240,4,1.67,85,3,2.86,3.66,0.88,mainstream_overheated=85,overheated_volume_theme=43; unlabeled=42,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,89,3,3.37,211,3,1.42,89,3,2.4,3.35,0.49,mainstream_follow_through=77; mainstream_leader=10; emerging_theme=2,unlabeled=73; overheated_volume_theme=9; watch_volume_theme=5; theme_status_missing=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,61,2,3.28,211,3,1.42,61,2,2.62,3.49,0.56,mainstream_follow_through=48; mainstream_leader=10; emerging_theme=3,unlabeled=45; overheated_volume_theme=8; watch_volume_theme=6; confirmed_volume_theme=1; theme_status_missing=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,92,3,3.26,240,4,1.67,92,3,2.8,3.67,0.61,mainstream_overheated=92,overheated_volume_theme=57; unlabeled=35,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,71,2,2.82,240,4,1.67,71,2,2.86,3.91,0.75,mainstream_overheated=71,unlabeled=48; overheated_volume_theme=23,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,36,1,2.78,211,3,1.42,36,1,1.61,2.62,0.67,mainstream_follow_through=27; mainstream_leader=6; emerging_theme=3,unlabeled=17; overheated_volume_theme=13; watch_volume_theme=5; confirmed_volume_theme=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,117,3,2.56,211,3,1.42,117,3,2.15,3.11,0.69,mainstream_follow_through=100; mainstream_leader=14; emerging_theme=3,unlabeled=85; overheated_volume_theme=20; watch_volume_theme=9; theme_status_missing=2; confirmed_volume_theme=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,121,3,2.48,240,4,1.67,121,3,2.2,3.26,0.61,mainstream_overheated=121,overheated_volume_theme=61; unlabeled=60,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,122,3,2.46,240,4,1.67,122,3,2.32,3.32,0.7,mainstream_overheated=122,unlabeled=71; overheated_volume_theme=51,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,132,3,2.27,211,3,1.42,132,3,1.98,2.97,0.55,mainstream_follow_through=114; mainstream_leader=16; emerging_theme=2,unlabeled=102; overheated_volume_theme=20; watch_volume_theme=7; theme_status_missing=2; confirmed_volume_theme=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,44,1,2.27,93,1,1.08,44,1,0.74,2.55,0.42,single_name_signal=44,theme_status_missing=42; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,145,3,2.07,211,3,1.42,145,3,1.87,2.87,0.64,mainstream_follow_through=123; mainstream_leader=19; emerging_theme=3,unlabeled=110; overheated_volume_theme=20; watch_volume_theme=11; confirmed_volume_theme=2; theme_status_missing=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,115,2,1.74,240,4,1.67,115,2,2.33,3.31,0.71,mainstream_overheated=115,unlabeled=76; overheated_volume_theme=39,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,120,2,1.67,211,3,1.42,120,2,1.59,2.64,0.73,mainstream_follow_through=101; mainstream_leader=16; emerging_theme=3,unlabeled=77; overheated_volume_theme=25; watch_volume_theme=12; theme_status_missing=3; confirmed_volume_theme=3,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1,1.0,60,1,1.67,93,1,1.08,60,1,0.73,2.26,0.47,single_name_signal=60,theme_status_missing=58; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,63,1,1.59,211,3,1.42,63,1,1.49,2.5,0.81,mainstream_follow_through=48; mainstream_leader=12; emerging_theme=3,unlabeled=30; overheated_volume_theme=19; watch_volume_theme=10; confirmed_volume_theme=2; theme_status_missing=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1,1.0,77,1,1.3,93,1,1.08,77,1,0.81,2.16,0.51,single_name_signal=77,theme_status_missing=74; single_stock_volume_attack=2; unlabeled=1,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,86,1,1.16,93,1,1.08,86,1,0.78,2.1,0.49,single_name_signal=86,theme_status_missing=84; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1,1.0,91,1,1.1,93,1,1.08,91,1,0.78,2.11,0.45,single_name_signal=91,theme_status_missing=89; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,92,1,1.09,211,3,1.42,92,1,1.61,2.62,0.85,mainstream_follow_through=75; mainstream_leader=14; emerging_theme=3,unlabeled=52; overheated_volume_theme=24; watch_volume_theme=11; theme_status_missing=3; confirmed_volume_theme=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,65,0,0.0,93,1,1.08,65,0,0.9,2.24,0.55,single_name_signal=65,theme_status_missing=63; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,62,0,0.0,93,1,1.08,62,0,0.75,2.24,0.57,single_name_signal=62,theme_status_missing=60; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,42,0,0.0,93,1,1.08,42,0,0.99,2.28,0.62,single_name_signal=42,theme_status_missing=40; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,41,0,0.0,93,1,1.08,41,0,0.85,2.61,0.63,single_name_signal=41,theme_status_missing=39; single_stock_volume_attack=2,ok
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,29,0,0.0,93,1,1.08,29,0,0.62,2.63,0.44,single_name_signal=29,theme_status_missing=28; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,22,0,0.0,93,1,1.08,22,0,1.8,2.6,1.19,single_name_signal=22,theme_status_missing=21; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,21,0,0.0,93,1,1.08,21,0,0.62,2.39,0.35,single_name_signal=21,theme_status_missing=20; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,14,0,0.0,93,1,1.08,14,0,0.61,2.37,-0.18,single_name_signal=14,theme_status_missing=14,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,7,0,0.0,93,1,1.08,7,0,3.93,3.25,0.33,single_name_signal=7,theme_status_missing=6; single_stock_volume_attack=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,non_mainstream,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,1,0,0.0,93,1,1.08,1,0,6.59,6.59,-2.22,single_name_signal=1,theme_status_missing=1,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,0,0,0.0,240,4,1.67,0,0,0.0,0.0,0.0,,,insufficient_history
strict_no_lookahead_history,D+8,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=3,3.0,0,0,0.0,211,3,1.42,0,0,0.0,0.0,0.0,,,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,1,1,100.0,240,4,1.67,1,1,12.87,12.87,-2.6,mainstream_overheated=1,overheated_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=3,3.0,3,1,33.33,211,3,1.42,3,1,4.2,5.97,-0.86,mainstream_follow_through=2; mainstream_leader=1,unlabeled=1; watch_volume_theme=1; overheated_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,14,2,14.29,211,3,1.42,14,2,5.13,5.54,-0.28,mainstream_follow_through=10; mainstream_leader=3; emerging_theme=1,unlabeled=11; watch_volume_theme=2; overheated_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=2,2.0,9,1,11.11,240,4,1.67,9,1,2.43,4.53,0.51,mainstream_overheated=9,overheated_volume_theme=5; unlabeled=4,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,32,2,6.25,211,3,1.42,32,2,2.76,3.98,0.41,mainstream_follow_through=21; mainstream_leader=9; emerging_theme=2,unlabeled=23; watch_volume_theme=5; overheated_volume_theme=3; confirmed_volume_theme=1,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,34,2,5.88,240,4,1.67,34,2,2.85,3.88,0.83,mainstream_overheated=34,unlabeled=19; overheated_volume_theme=15,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,54,3,5.56,240,4,1.67,54,3,3.48,4.26,0.68,mainstream_overheated=54,overheated_volume_theme=36; unlabeled=18,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,18,1,5.56,211,3,1.42,18,1,1.71,2.88,-0.14,mainstream_follow_through=12; mainstream_leader=4; emerging_theme=2,unlabeled=11; watch_volume_theme=3; overheated_volume_theme=3; confirmed_volume_theme=1,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=3,3.0,23,1,4.35,240,4,1.67,23,1,2.75,3.9,1.13,mainstream_overheated=23,overheated_volume_theme=19; unlabeled=4,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=2,2.0,23,1,4.35,240,4,1.67,23,1,2.72,4.21,0.49,mainstream_overheated=23,overheated_volume_theme=16; unlabeled=7,insufficient_history
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.5,1.5,77,3,3.9,240,4,1.67,77,3,2.98,3.84,0.61,mainstream_overheated=77,overheated_volume_theme=51; unlabeled=26,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,52,2,3.85,240,4,1.67,52,2,2.8,3.77,1.08,mainstream_overheated=52,overheated_volume_theme=31; unlabeled=21,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.5,1.5,52,2,3.85,211,3,1.42,52,2,2.76,3.73,0.5,mainstream_follow_through=43; mainstream_leader=7; emerging_theme=2,unlabeled=43; overheated_volume_theme=4; watch_volume_theme=4; theme_status_missing=1,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,85,3,3.53,240,4,1.67,85,3,2.86,3.66,0.88,mainstream_overheated=85,overheated_volume_theme=43; unlabeled=42,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,89,3,3.37,211,3,1.42,89,3,2.4,3.35,0.49,mainstream_follow_through=77; mainstream_leader=10; emerging_theme=2,unlabeled=73; overheated_volume_theme=9; watch_volume_theme=5; theme_status_missing=2,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.5,1.5,61,2,3.28,211,3,1.42,61,2,2.62,3.49,0.56,mainstream_follow_through=48; mainstream_leader=10; emerging_theme=3,unlabeled=45; overheated_volume_theme=8; watch_volume_theme=6; confirmed_volume_theme=1; theme_status_missing=1,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,start_day_volume_ratio,start_day_volume_ratio>=1.2,1.2,92,3,3.26,240,4,1.67,92,3,2.8,3.67,0.61,mainstream_overheated=92,overheated_volume_theme=57; unlabeled=35,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_overheated,prev_5d_avg_volume_ratio,prev_5d_avg_volume_ratio>=1.2,1.2,71,2,2.82,240,4,1.67,71,2,2.86,3.91,0.75,mainstream_overheated=71,unlabeled=48; overheated_volume_theme=23,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,start_day_volume_ratio,start_day_volume_ratio>=2,2.0,36,1,2.78,211,3,1.42,36,1,1.61,2.62,0.67,mainstream_follow_through=27; mainstream_leader=6; emerging_theme=3,unlabeled=17; overheated_volume_theme=13; watch_volume_theme=5; confirmed_volume_theme=1,ok
strict_no_lookahead_history,D+9,D+1_open,10.0,mainstream_supported,start_5d_avg_volume_ratio,start_5d_avg_volume_ratio>=1.2,1.2,117,3,2.56,211,3,1.42,117,3,2.15,3.11,0.69,mainstream_follow_through=100; mainstream_leader=14; emerging_theme=3,unlabeled=85; overheated_volume_theme=20; watch_volume_theme=9; theme_status_missing=2; confirmed_volume_theme=1,ok
